"item_id","item_name","latitude","longitude","category","sub_category","price_range","specialties","description","cultural_authenticity","historical_significance","keyword_match_count","rating","rating_count","vibes","ambience","images","distance"
136,"% Arabica New York 30 Rock",40.759673,-73.9803695,"Coffee shop",,"Moderate","{}","% Arabica at 30 Rock offers a chic and modern cafe experience with a focus on high-quality artisanal coffee, including their renowned Kyoto and Spanish lattes.","Highly Authentic","f",,4.3,124,"Quiet, Trendy, Chill","Modern, Chic, Minimalist, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8be2a647-d264-4eef-7efb-548f00f7b400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ae2df8af-42be-4fc1-3623-046abbb34700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/60779f0a-2ae5-410b-0829-ba51a1c5e800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/bcec2bd3-595d-4969-b7e1-317b0a99c200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6e08323a-6315-409a-a0e9-e6446bcbf800/public"", ""description"" : """"}]",
137,"Do Not Feed Alligators",40.7336939,-74.0042366,"Coffee shop, Cocktail bar, Book store, Wine bar",,"Moderate","{""Iced Latte"",""Orange Cake""}","Do Not Feed Alligators offers a curated coffee experience with a multi-roaster model in a chic, cozy setting with both indoor and inviting outdoor garden seating in the West Village.","Somewhat Authentic","f",,4.5,575,"Trendy, Chill, Quiet","Cozy, Chic, Modern, Garden","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3c66b7c7-9a53-4724-6b64-3edb8d242a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/56e6063a-0883-460b-a730-395f3e888d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b44d94d9-5238-4c9f-fac9-5107643c1600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/2c36e14b-8796-4abf-7047-06af7917c700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f27c6ecf-d390-446d-4bfe-b59263d43100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/db22bd0f-9078-4d00-9d75-e26f1c869a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/41ad744d-9444-4732-fcc9-13f92de04400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/446e5671-cd5f-455d-3fab-667234454000/public"", ""description"" : """"}]",
138,"Bedford Studio",40.731146,-74.004512,"Coffee shop, Cafe, Espresso bar, Cookie shop, Coworking space, Donut shop, Event venue, Tea store",,"Inexpensive","{}","Bedford Studio is a cozy and trendy hybrid workspace and cafe in the West Village, blending the warmth of a coffee shop with the functionality of a co-working space. It features a unique atmosphere, great coffee, and space for events.","Highly Authentic","f",,4.6,131,"Trendy, Quiet, Chill","Cozy, Minimalist, Artistic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/765f9336-961e-4295-8c51-ae7b04072e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/bf1c0838-31f5-407a-e99a-564a0f8bc200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/bc6ae409-4741-4aa6-6fb8-a7f8cbf8fa00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/36a43e98-068d-45bc-5a7b-3da9600bec00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0961aaf4-86dd-4dd9-b666-3b63b0529800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1674532d-06b3-4af2-6054-cc989b5b1100/public"", ""description"" : """"}]",
142,"Devoción",40.739111,-73.989113,"Coffee shop",,"Moderate","{""Pour over Coffee"",""Guava & Cheese Croissant"",""Latte Coffee""}","Devociòn is a Colombian coffee shop known for its direct sourcing and freshly roasted beans. Located in a historic building, it offers a unique environment with exposed brick and a lush plant decor, making it a vibrant spot for coffee enthusiasts and remote workers alike.","Highly Authentic","t",,4.5,763,"Lively, Trendy, Chill","Vibrant, Rustic, Industrial, Serene","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9df744c3-089d-4b34-ff0f-be6c417ec400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c6569bc7-b1c4-41d2-cd34-1a9dd880e300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/fe6072d4-fbeb-4add-3af1-da0bd0ff4e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/284628e9-5b56-4a6a-14e9-29bf6ddba700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ee4bf0d2-5e0b-4ccd-d961-7117ccd69000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/88fbb981-8209-4047-3caf-f18fe5483700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d316a826-f763-4b9d-2866-ab4f74348000/public"", ""description"" : """"}]",
143,"Cha Cha Matcha (MOYNIHAN)",40.7511994,-73.9953871,"Cafe",,"Moderate","{""Chocolate Chip Cookie"",""Almond Croissant""}","Cha Cha Matcha is a trendy and chic cafe known for its unique matcha drinks and artisanal pastries, located conveniently in Moynihan Hall, perfect for a quick and flavorful grab-and-go experience.","Somewhat Authentic","f",,4,127,"Trendy, Chill, Lively","Modern, Chic, Minimalist","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6a9d1362-1aca-4aec-66d0-31e626535f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f2e6f575-fe3f-4b27-76a9-a188f92e4900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/414538d5-31b4-439e-61d3-d46272ea2700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b76a2df8-eb19-420f-b1c9-8d3b8cad9a00/public"", ""description"" : """"}]",
144,"Sweet Moment",40.71763,-73.997147,"Bakery, Restaurant, Coffee shop, Dessert shop, Cafe, Espresso bar, Ice cream shop",,"Moderate","{""Melon Bingsoo"",""Black Sesame"",""Matcha and Cheesecake Bingsoo""}","Sweet Moment NYC offers a unique dessert experience featuring Bingsoo, a Korean shaved ice delicacy, in a cozy and K-Pop inspired setting.","Somewhat Authentic","f",,4.5,1270,"Trendy, Family-Friendly","Cozy, Casual, Chic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e7332f49-6974-430b-5d72-bc2d2483df00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/06cc820d-bb23-4a8f-e19f-face54f08300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/03e2a520-28cf-42a7-a949-2794208e4800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/947b807e-6480-4fde-bc71-3cdbf3e38300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/52b26f39-aeb0-4da3-54f0-cf83fc549d00/public"", ""description"" : """"}]",
201,"THE ELK",40.734147,-74.0074983,"Restaurant, Coffee shop",,"Moderate","{}","The Elk is a charming cafe in NYC's West Village, known for its quality coffee, all-day breakfast, and local specialties with an inviting rustic atmosphere.","Somewhat Authentic","f",,4.5,475,"Trendy, Chill","Cozy, Rustic, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8f688d59-13b6-4391-df24-ab65c2de1b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/191c06b4-db44-4cf0-01e2-945e6da68400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8e561497-13e7-4455-a311-e6fa7c373400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/40d9af5d-8d79-441b-f15a-c860836f6600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/62700880-d4f7-4675-3aba-1b982f2b6900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0a545df5-3f2a-4bcd-c39a-a7330b125c00/public"", ""description"" : """"}]",
202,"Hungry Ghost Coffee",40.7328889,-74.0038452,"Cafe",,"Moderate","{}","Hungry Ghost Coffee is a vibrant chain established in New York since 2012, known for serving Stumptown coffee and their pursuit of the perfect shot. With cozy corners for working and lovely artisanal coffee choices, it’s a go-to spot for coffee enthusiasts.","Somewhat Authentic","f",,3.8,167,"Chill, Trendy","Cozy, Chic, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/fa03ee47-1dbe-4df5-0a37-406208c31d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/10db643b-8217-41ff-e094-b9d3893eaf00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/bcec9d7f-c902-4afe-8344-078fafea2900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/787e3568-7c4f-4b46-8104-12b1fb5dbc00/public"", ""description"" : """"}]",
211,"Hungry Ghost Coffee",40.689773,-73.9801514,"Coffee shop",,"Inexpensive","{}","Hungry Ghost Coffee is a cozy coffee shop established in 2012, known for its exceptional Stumptown coffee and unique decor elements like a living wall. This small, hidden gem offers a selection of pastries along with a focus on quality blends and quick service.","Authentic","f",,4.5,144,"Quiet, Chill","Cozy, Casual, Minimalist","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a89e673f-27f7-4613-619a-2475f3ef8800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3dab04f0-a791-419e-cd4d-c8f0c5ed8300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f1421970-4b56-4b3e-eb79-857f87c74e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/78eeda77-c3cd-4bd3-371d-784d5ca37c00/public"", ""description"" : """"}]",
212,"Pause Cafe",40.721219,-73.9840921,"Breakfast restaurant, Coffee shop, Cafe, Moroccan restaurant",,"Moderate","{""Iced Latte"",Sandwiches}","Pause Cafe is a cozy and authentic Moroccan-style cafe in New York's Lower East Side, known for its welcoming atmosphere, homemade Moroccan bread, delicious acai bowls, and intricate Moroccan decor.","Highly Authentic","f",,4.6,1192,"Family-Friendly, Chill, Lively","Cozy, Casual, Artistic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6795902a-b260-423e-f89f-86497d041600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e56bccea-06f5-4da4-d4bf-e1522cfef200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/174288f2-440e-4355-a18f-6bbc4ec6c300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/55d58d2b-0596-4bc3-baf0-3452387a4700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/20a8d3f9-0c42-4266-e433-60c635cbb900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/36ec6c5d-1cb7-41f7-b088-264553ecdc00/public"", ""description"" : """"}]",
213,"Kos Kaffe",40.6746676,-73.9815249,"Coffee shop",,"Moderate","{}","Kos Kaffe is a Brooklyn-based specialty coffee microroaster and cafe known for its handcrafted beverages and seasonal, homemade eats. The space offers a cozy and garden-themed atmosphere ideal for both quick bites and working sessions.","Authentic","f",,4.2,422,"Trendy, Chill, Quiet","Cozy, Vintage, Casual, Garden","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/28408df6-5c4c-47f9-5502-fc9177f87100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6de6f5e6-c2e0-4b30-dca1-84efb5ca0900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4a8716e7-be73-4127-97cf-2c0e3f3af000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/299ebe5d-4827-4fa5-d7c4-3c2ec7288700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/18d08df3-93f2-42c5-034a-fed8df3e2d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a3e454e2-8021-43e3-c04e-8eb5ae14d300/public"", ""description"" : """"}]",
214,"Kobrick Coffee Co.",40.7402731,-74.0055792,"Coffee shop, Cafe, Cocktail bar",,"Moderate","{}","Kobrick Coffee Co., established in 1920, is a historic coffee spot in New York City known for its artisanal coffee and unique rustic ambiance. Located in the vibrant Meatpacking District, it offers an array of coffee blends and occasionally turns into a cocktail bar retaining a jazz-age charm.","Authentic","t",,4.3,1361,"Trendy, Chill, Family-Friendly","Rustic, Industrial, Cozy, Vintage, Urban","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c19a4d85-efaf-4096-1d61-dd3ad1df4f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b8f7f99f-6bcf-417f-55d4-d2afb3f20800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/fcbb4f3b-ef86-4208-e7e4-21eeb8ddfa00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/59a02066-a8c4-4358-037c-398d9d4bb400/public"", ""description"" : """"}]",
